5.125879645347595215e-01	-5.425714850425720215e-01	-6.925996541976928711e-01	2.527401149272918701e-01	2.820901274681091309e-01	-2.799547612667083740e-01	5.153294205665588379e-01	-3.361817002296447754e-01	-1.430694013833999634e-02	-2.046781927347183228e-01	2.428015023469924927e-01	6.564694643020629883e-02	-5.548204183578491211e-01	3.436418622732162476e-02	5.578591302037239075e-02	5.160815715789794922e-01	4.943350255489349365e-01	-3.534129858016967773e-01	1.317898929119110107e-01	5.403335690498352051e-01	-5.697518214583396912e-02	6.702846884727478027e-01	-1.387729793787002563e-01	-2.430612780153751373e-02	-5.074992775917053223e-01	3.601181805133819580e-01	3.926539421081542969e-01	2.063539577648043633e-03	5.692812800407409668e-01	1.436930336058139801e-02	-4.654605984687805176e-01	1.586286127567291260e-01	4.188656210899353027e-01	-2.122382074594497681e-01	-2.884492278099060059e-01	-2.372186258435249329e-02	-3.142811059951782227e-01	-6.889365613460540771e-02	7.812880277633666992e-01	7.418408244848251343e-02	-4.741291999816894531e-01	3.076238743960857391e-02	-1.603135317564010620e-01	-5.015326738357543945e-01	2.458363771438598633e-01	5.636897087097167969e-01	-5.364202894270420074e-03	-6.184364482760429382e-02	-1.606307178735733032e-01	-4.282984733581542969e-01	-4.770604074001312256e-01	4.744020998477935791e-01	2.158778309822082520e-01	7.105623185634613037e-02	-2.836242020130157471e-01	1.744315922260284424e-01	3.698008656501770020e-01	-4.604259729385375977e-01	3.463389277458190918e-01	-3.800573348999023438e-01	-4.215556383132934570e-01	-4.236908853054046631e-01	1.950640976428985596e-01	5.390001088380813599e-02	-9.366582334041595459e-02	-6.138626113533973694e-02	5.225559473037719727e-01	8.942770212888717651e-02	-3.995770812034606934e-01	3.027846217155456543e-01	-4.029536843299865723e-01	5.253439545631408691e-01	5.804396420717239380e-02	-7.860398888587951660e-01	3.832382559776306152e-01	2.317656427621841431e-01	-1.850962042808532715e-01	2.021796256303787231e-01	4.626490473747253418e-01	1.110993772745132446e-01	5.297252908349037170e-02	1.706521809101104736e-01	-2.693879902362823486e-01	-1.595682203769683838e-01	-1.759736835956573486e-01	-3.464931845664978027e-01	6.648545861244201660e-01	-5.243805423378944397e-02	8.337626606225967407e-02	4.599197506904602051e-01	-2.513048648834228516e-01	-7.769426107406616211e-01	-6.392560899257659912e-02	4.803412556648254395e-01	-2.082583159208297729e-01	4.121882021427154541e-01	2.724310755729675293e-01	3.995010852813720703e-01	-2.465809136629104614e-02	1.023381599225103855e-03	4.111991226673126221e-01	1.063895821571350098e-01	-3.343904912471771240e-01	1.278717815876007080e-01	6.818073987960815430e-01	-2.273922413587570190e-01	-3.105303943157196045e-01	-2.063842415809631348e-01	-1.150574628263711929e-02	-1.164514869451522827e-01	5.109634995460510254e-02	6.238929629325866699e-01	3.088703751564025879e-01	5.611535310745239258e-01	4.501013085246086121e-02	2.153685390949249268e-01	-6.015586853027343750e-01	-3.362801074981689453e-01	1.330462843179702759e-01	-2.214777618646621704e-01	6.349844932556152344e-01	5.866637453436851501e-02	2.914689183235168457e-01	2.563315629959106445e-01	-2.281606495380401611e-01	-3.125665336847305298e-02	8.429103344678878784e-02	4.406273073982447386e-04	4.286462441086769104e-02	-3.587188720703125000e-01	-2.258468419313430786e-03	-1.685583889484405518e-01	-2.424765676259994507e-01	-4.187839105725288391e-02	-1.396004557609558105e-01	-4.529622942209243774e-02	1.999958604574203491e-01	-7.694171071052551270e-01	-2.613289654254913330e-01	4.288675189018249512e-01	8.503071665763854980e-01	1.604940891265869141e-01	4.737227261066436768e-01	2.379117347300052643e-02	5.856573581695556641e-01	6.912297606468200684e-01	2.320791929960250854e-01	-3.166015148162841797e-01	1.724702268838882446e-01	1.538812518119812012e-01	-3.019654154777526855e-01	-4.173606336116790771e-01	-2.976708114147186279e-01	-6.654778122901916504e-01	-6.541610360145568848e-01	2.280142754316329956e-01	4.706880152225494385e-01	9.262208640575408936e-02	-4.544536396861076355e-02	4.571399390697479248e-01	9.429468214511871338e-02	-6.448282003402709961e-01	-3.534021973609924316e-02	-4.100576043128967285e-02	-2.697866857051849365e-01	-4.999752938747406006e-01	-8.639414608478546143e-02	3.521755570545792580e-03	-4.742656946182250977e-01	4.447550047188997269e-03	-3.169297277927398682e-01	-4.341213405132293701e-01	-1.044705510139465332e-01	4.828750491142272949e-01	-2.248918116092681885e-01	5.398182868957519531e-01	-2.660994231700897217e-01	6.735448539257049561e-02	4.864328503608703613e-01	-7.289677262306213379e-01	5.098211392760276794e-02	-6.752565503120422363e-01	-3.492187708616256714e-02	4.721078276634216309e-01	-1.700335741043090820e-01	3.940488398075103760e-02	1.757977455854415894e-01	3.862730860710144043e-01	-1.687453240156173706e-01	2.422749623656272888e-02	1.707387566566467285e-01	-8.130391687154769897e-02	-5.333495512604713440e-02	6.555498242378234863e-01	-2.034954130649566650e-01	-1.003418043255805969e-01	-1.200111508369445801e-01	-5.010188817977905273e-01	-3.532862663269042969e-01	-5.145567655563354492e-01	1.079413220286369324e-01	-7.175863385200500488e-01	-6.160597801208496094e-01	-3.432948291301727295e-01	-4.517672359943389893e-01	1.509654223918914795e-01	-1.102483794093132019e-01	-1.295078694820404053e-01	3.500827355310320854e-03	-4.041171073913574219e-01	4.631553888320922852e-01	-2.106132805347442627e-01	1.477246582508087158e-01	1.674271225929260254e-01	1.365488860756158829e-02	-2.229388803243637085e-01	3.699167668819427490e-01	5.011739134788513184e-01	4.657348990440368652e-01	-2.485936731100082397e-01	-3.374908864498138428e-01	-8.829614520072937012e-02	3.152598142623901367e-01	6.684488803148269653e-02	6.760600209236145020e-01	-2.433972619473934174e-02	2.118285894393920898e-01	-1.195409987121820450e-02	-2.229315228760242462e-02	8.473809808492660522e-02	6.716379523277282715e-01	-3.430021926760673523e-02	-1.686628013849258423e-01	2.232746779918670654e-02	-3.234755396842956543e-01	1.899806596338748932e-02	9.317604824900627136e-03	1.921254247426986694e-01	6.020243167877197266e-01	1.932952255010604858e-01	-6.615831702947616577e-02	7.238562703132629395e-01	4.994492828845977783e-01	-5.896854996681213379e-01	4.267348349094390869e-01	-1.860312521457672119e-01	1.691650003194808960e-01	-5.884080529212951660e-01	-2.707048952579498291e-01	-7.197999358177185059e-01	2.060912735760211945e-02	-1.587095707654953003e-01	5.476954579353332520e-01	-4.045114815235137939e-01	5.756123065948486328e-01	5.047742724418640137e-01	-2.977997362613677979e-01	-2.466134428977966309e-01	3.350253403186798096e-01	-1.122939437627792358e-01	4.901046752929687500e-01	-2.926379628479480743e-02	1.307408213615417480e-01	-1.631377935409545898e-01	1.865028440952301025e-01	1.594699025154113770e-01	7.445557713508605957e-01	-1.265372186899185181e-01	5.055710673332214355e-01	-1.808840967714786530e-02	-1.131082996726036072e-01	7.061544656753540039e-01	-2.271923273801803589e-01	-3.878939151763916016e-01	-1.470171958208084106e-01	7.242448627948760986e-03	-1.973176747560501099e-01	-3.831161856651306152e-01	-9.510548412799835205e-02	1.054741367697715759e-01	7.033709883689880371e-01	3.212830722332000732e-01	-2.911795079708099365e-01	4.920942485332489014e-01	1.515188515186309814e-01	-6.007428765296936035e-01	-8.658758550882339478e-02	2.541151046752929688e-01	4.561121761798858643e-02	-4.088065326213836670e-01	1.349099576473236084e-01	-3.160376846790313721e-01	2.308941632509231567e-02	-5.225767493247985840e-01	-6.059117913246154785e-01	5.459354519844055176e-01	-4.363819956779479980e-02	3.498001396656036377e-01	2.123636305332183838e-01	-3.555770814418792725e-01	-5.274872183799743652e-01	6.902084946632385254e-01	-1.607993245124816895e-01	-6.429423689842224121e-01	1.099535822868347168e-01	5.855354070663452148e-01	5.827845931053161621e-01	5.380002409219741821e-02	4.735023677349090576e-01	2.344149053096771240e-01	-3.192571699619293213e-01	3.759631514549255371e-01	1.959129571914672852e-01	-4.965818822383880615e-01	-6.038762927055358887e-01	3.380577564239501953e-01	7.486613839864730835e-02	6.855719536542892456e-02	-4.398492276668548584e-01	-5.938966870307922363e-01	-2.271242737770080566e-01	9.025888890027999878e-02	1.267604082822799683e-01	4.051937758922576904e-01	1.995718330144882202e-01	3.711107373237609863e-01	7.610826194286346436e-02	1.158651113510131836e-01	-4.040983319282531738e-01	7.014735341072082520e-01	-3.205744177103042603e-02	6.165246963500976562e-01	-5.890429019927978516e-01	-2.842263281345367432e-01	-7.815133035182952881e-02	-9.280400350689888000e-03	-1.204336881637573242e-01	1.021290943026542664e-02	5.581704974174499512e-01	-3.698381483554840088e-01	-2.775571644306182861e-01	3.840325772762298584e-02	3.057809770107269287e-01	2.596344947814941406e-01	3.233479559421539307e-01	4.379767775535583496e-01	2.350100427865982056e-01	1.882958263158798218e-01	2.074538022279739380e-01	1.484784632921218872e-01	2.043222934007644653e-01	-2.141806930303573608e-01	-6.005951166152954102e-01	6.444090008735656738e-01	-4.160164296627044678e-01	-1.418236345052719116e-01	-4.899884164333343506e-01	-4.994374215602874756e-01	5.393668413162231445e-01	-5.497255921363830566e-01	2.113017141819000244e-01	4.959566593170166016e-01	1.796885579824447632e-01	7.052934914827346802e-02	2.156150043010711670e-01	6.023896932601928711e-01	-5.633879825472831726e-02	-1.907774060964584351e-01	2.262535691261291504e-01	-4.271095618605613708e-02	-3.386527597904205322e-01	-1.743677407503128052e-01	-2.284605205059051514e-01	8.786986023187637329e-02	-3.223301470279693604e-01	-5.773620009422302246e-01	1.086610332131385803e-01	6.842740178108215332e-01	-1.211692392826080322e-01	-2.228309512138366699e-01	3.908812999725341797e-01	4.328009486198425293e-01	2.396195083856582642e-01	-3.753300905227661133e-01	-2.250156998634338379e-01	-2.257176637649536133e-01	6.428932547569274902e-01	-1.206317022442817688e-01	5.248465389013290405e-02	6.936832070350646973e-01	2.670508027076721191e-01	-4.247776269912719727e-01	1.140118166804313660e-01	-1.842204928398132324e-01	1.957661509513854980e-01	8.618184179067611694e-02	-5.871306657791137695e-01	-1.941159367561340332e-01	5.115234255790710449e-01	3.186481818556785583e-02	6.374255418777465820e-01	2.097790539264678955e-01	3.275504708290100098e-01	2.512586712837219238e-01	8.510349690914154053e-02	-9.591644257307052612e-02	2.727399468421936035e-01	7.652729284018278122e-03	3.719572126865386963e-01	6.207560896873474121e-01	-4.559256136417388916e-01	3.436277210712432861e-01	-1.310953050851821899e-01	-2.137003839015960693e-01	-8.530102670192718506e-02	-9.959492832422256470e-02	-3.046898245811462402e-01	5.381085872650146484e-01	-3.198364377021789551e-01	-7.959929108619689941e-02	2.070057541131973267e-01	3.773621618747711182e-01	5.409283936023712158e-02	-1.592946350574493408e-01	-9.321672469377517700e-02	-4.006111919879913330e-01	5.765290856361389160e-01	-1.805940121412277222e-01	-1.693059951066970825e-01	-6.334781646728515625e-01	-1.780551671981811523e-01	7.923094928264617920e-02	5.935881733894348145e-01	-4.699180126190185547e-01	-9.553670138120651245e-02	6.090366840362548828e-01	2.181849926710128784e-01	-2.060316503047943115e-01	-1.389341205358505249e-01	4.550968706607818604e-01	-3.381763398647308350e-01	2.425546348094940186e-01	5.990477800369262695e-01	1.476353853940963745e-01	1.539952028542757034e-02	4.076702147722244263e-02	-3.398999273777008057e-01	-1.079391241073608398e-01	-2.946161925792694092e-01	4.176326692104339600e-01	-3.204570412635803223e-01	-1.640304028987884521e-01	1.411507278680801392e-01	-6.445527076721191406e-01	-2.921877801418304443e-01	2.237482070922851562e-01	3.915237784385681152e-01	3.359270691871643066e-01	3.920709490776062012e-01	8.193948268890380859e-01	1.940305680036544800e-01	-3.250284194946289062e-01	2.180572832003235817e-03	2.823843657970428467e-01	2.240394204854965210e-01	5.577739477157592773e-01	4.132820665836334229e-01	2.623166888952255249e-02	2.395781129598617554e-01	5.666436553001403809e-01	1.728477478027343750e-01	1.716431379318237305e-01	-3.260810375213623047e-01	2.806631922721862793e-01	-1.509550213813781738e-01	-1.397091746330261230e-01	2.484634146094322205e-02	2.167720049619674683e-01	3.036408722400665283e-01	-2.474017739295959473e-01	2.048158645629882812e-01	2.565786838531494141e-01	-7.509455084800720215e-01	3.703836351633071899e-02	3.890655040740966797e-01	-3.487255871295928955e-01	-2.954680658876895905e-02	-5.487703680992126465e-01	-3.001608848571777344e-01	-7.326066493988037109e-02	-1.562320739030838013e-01	-1.302688717842102051e-01	-3.567614555358886719e-01	-3.838962316513061523e-01	-1.546234786510467529e-01	6.335214525461196899e-02	-4.526059627532958984e-01	1.559716016054153442e-01	5.168185830116271973e-01	-1.389969047158956528e-02	1.119180545210838318e-01	-7.827358692884445190e-02	-2.764526195824146271e-02	3.417427241802215576e-01	-9.825929254293441772e-02	-3.936676383018493652e-01	-3.630841849371790886e-03	8.766779899597167969e-01	-4.020272791385650635e-01	-8.222202658653259277e-01	-3.074933588504791260e-01	3.352200984954833984e-01	2.874777317047119141e-01	-7.331013679504394531e-02	3.130712732672691345e-02	-3.133531808853149414e-01	-1.302496641874313354e-01	5.923153087496757507e-02	2.375094592571258545e-01	-2.025745958089828491e-01	-5.861707329750061035e-01	-8.261798066087067127e-04	4.094487726688385010e-01	-7.019185423851013184e-01	7.589703798294067383e-02	-2.620981037616729736e-01	3.958529978990554810e-02	-4.167001843452453613e-01	4.123813211917877197e-01	-1.859885752201080322e-01	4.809112250804901123e-01	5.424631759524345398e-02	-6.508870124816894531e-01	5.345342159271240234e-01	1.567142605781555176e-01	1.070062443614006042e-01	-1.573093682527542114e-01	-1.669615358114242554e-01	7.670308947563171387e-01	-5.476549267768859863e-01	-8.495176434516906738e-01	-9.490573406219482422e-02	1.585348695516586304e-01	5.394052863121032715e-01	-1.811864674091339111e-01	-1.351956874132156372e-01	1.144735813140869141e-01	1.871506720781326294e-01	1.607300788164138794e-01	9.499633312225341797e-02	-3.659140765666961670e-01	-1.655871868133544922e-01	-2.833329141139984131e-01	-1.910845041275024414e-01	-2.931069433689117432e-01	-2.134490571916103363e-02	4.779933020472526550e-02	-5.205008983612060547e-01	4.522596597671508789e-01	-2.322881817817687988e-01	2.208936065435409546e-01	1.380169689655303955e-01	-2.332293987274169922e-01	5.421476811170578003e-02	6.680174916982650757e-02	5.177105665206909180e-01	1.061485260725021362e-01	4.506284892559051514e-01	1.586493402719497681e-01	4.414318501949310303e-01	9.337761998176574707e-02	2.340769171714782715e-01	1.935254931449890137e-01	2.785350941121578217e-02	1.918749064207077026e-01	3.581814765930175781e-01	-6.219094991683959961e-01	-1.232255101203918457e-01	7.117564678192138672e-01	2.948549687862396240e-01	-4.980123639106750488e-01	9.997683018445968628e-02	5.251640677452087402e-01	1.897366940975189209e-01	1.732070371508598328e-02	2.314360290765762329e-01	-5.611410140991210938e-01	-2.082142978906631470e-01	-7.776166498661041260e-02	-1.722901910543441772e-01	-3.155795633792877197e-01	-2.578205168247222900e-01	1.657093018293380737e-01	-8.862501941621303558e-03	-1.153687164187431335e-01	1.015693023800849915e-01	-9.507055580615997314e-02	5.485253930091857910e-01	-3.462250530719757080e-01	-4.849683940410614014e-01	-2.864970564842224121e-01	-3.303242921829223633e-01	-1.217367574572563171e-01	5.617716908454895020e-01	1.476457566022872925e-01	-1.214508116245269775e-01	4.528732970356941223e-02	6.396632194519042969e-01	-2.567223608493804932e-01	-4.375891983509063721e-01	-3.421693444252014160e-01	2.405165582895278931e-01	1.640108078718185425e-01	-3.915310278534889221e-02	1.615487486124038696e-01	-1.484481841325759888e-01	3.650678098201751709e-01	-8.063819408416748047e-01	-9.301179647445678711e-02	-2.774066627025604248e-01	-1.632234007120132446e-01	-4.684665501117706299e-01	3.000549077987670898e-01	1.506241559982299805e-01	2.027319520711898804e-01	7.475645542144775391e-01	1.389326006174087524e-01	1.412979960441589355e-01	-5.172985792160034180e-01	-5.812501311302185059e-01	5.200336873531341553e-02	4.817712008953094482e-01	2.868204377591609955e-02	-5.394530892372131348e-01	-3.460799753665924072e-01	5.882929563522338867e-01	-6.020860671997070312e-01	1.758411526679992676e-04	5.834485888481140137e-01	1.928822994232177734e-01	-1.488755922764539719e-02	-3.069245219230651855e-01	-1.459307074546813965e-01	-5.695992112159729004e-01	-2.069245129823684692e-01	3.793639838695526123e-01	-1.594945415854454041e-02	-1.436598449945449829e-01	3.497891128063201904e-02	3.126123547554016113e-01	-2.302341759204864502e-01	2.927300930023193359e-01	-6.925294548273086548e-02	1.631213426589965820e-01	-4.763109982013702393e-01	-4.048195183277130127e-01	-1.610205620527267456e-01	5.236121416091918945e-01	5.250533223152160645e-01	-3.508719503879547119e-01	-1.688935011625289917e-01	5.787138342857360840e-01	6.707536578178405762e-01	-6.628664582967758179e-02	6.184674799442291260e-02	2.301592379808425903e-01	-8.596346378326416016e-01	-1.404425501823425293e-01	7.610000669956207275e-02	3.671999871730804443e-01	1.578589081764221191e-01	-9.454718977212905884e-02	-5.276675224304199219e-01	4.932373166084289551e-01	-2.403005212545394897e-02	-3.826794624328613281e-01	4.814718067646026611e-01	-2.887390851974487305e-01	1.574264317750930786e-01	2.077203840017318726e-01	-3.854932487010955811e-01	4.666140675544738770e-02	5.251370072364807129e-01	2.282888889312744141e-01	4.340550601482391357e-01	5.198210105299949646e-02	-4.662740230560302734e-01	-5.462991073727607727e-02	-5.787659436464309692e-02	-6.218760013580322266e-01	4.163774102926254272e-02	-1.332225352525711060e-01	-8.454147726297378540e-02	3.695129156112670898e-01	-4.966797232627868652e-01	2.260134965181350708e-01	4.199125170707702637e-01	2.939655780792236328e-01	3.802624344825744629e-01	-5.369948148727416992e-01	-2.184097170829772949e-01	5.330143570899963379e-01	3.985102772712707520e-01	2.440191619098186493e-02	-4.007513821125030518e-01	-2.152733355760574341e-01	-3.742248415946960449e-01	-5.140386819839477539e-01	1.190277338027954102e-01	5.482776761054992676e-01	2.429345399141311646e-01	-4.969252347946166992e-01	-3.538651168346405029e-01	3.994619548320770264e-01	-9.465332329273223877e-02	1.052112206816673279e-01	1.878333836793899536e-01	1.958075910806655884e-01	3.298464715480804443e-01	9.596267342567443848e-02	-7.746208906173706055e-01	4.107123613357543945e-01	-4.813388884067535400e-01	-4.320093244314193726e-02	-2.728651165962219238e-01	1.333945840597152710e-01	3.058891743421554565e-02	1.573033183813095093e-01	-1.347010880708694458e-01	2.364032119512557983e-01	3.048797845840454102e-01	-1.705655902624130249e-01	4.331993870437145233e-03	7.869975641369819641e-03	3.207877576351165771e-01	-1.609959173947572708e-03	2.019989490509033203e-01	2.592350840568542480e-01	4.765670597553253174e-01	1.257164478302001953e-01	4.314130246639251709e-01	5.720994472503662109e-01	-3.233032226562500000e-01	9.916358441114425659e-02	-1.785879731178283691e-01	-4.780570864677429199e-01	4.620112851262092590e-02	3.222086131572723389e-01	3.697912096977233887e-01	-3.460617735981941223e-02	-3.184276819229125977e-01	7.705302834510803223e-01	1.777555793523788452e-01	-1.815292686223983765e-01	1.570540219545364380e-01	8.163775503635406494e-02	1.952937841415405273e-01	-2.944617569446563721e-01	4.991957247257232666e-01	7.766538262367248535e-01	-1.318698525428771973e-01	-4.205408990383148193e-01	6.069377064704895020e-01	-4.653545916080474854e-01	3.886733949184417725e-01	-7.733026146888732910e-02	-1.567615778185427189e-03	2.471371144056320190e-01
